run,strategy,detection,d,I,pr,pm,cs,ni,im,N_lethal,N_min,T_min,N_inoc
11611,TC,ND,3,10,0.965467,0.582326,0.216532,11,2,78,0,87,4110
11612,TC,ND,7,10,0.924791,0.41124,0.190148,15,4,34,34,54,1960
11613,TC,ND,3,5,0.85568,0.673013,0.144355,5,3,11,11,54,120
11614,TC,ND,7,20,0.931196,0.58194,0.250128,7,3,135,0,76,3500
11615,TC,ND,7,10,0.903582,0.641729,0.287213,2,3,217,217,54,520
11616,TC,ND,3,10,0.951621,0.513598,0.276858,14,4,228,228,54,2070
11617,TC,ND,7,20,0.987918,0.466473,0.177722,11,2,52,0,84,10200
11618,TC,ND,5,5,0.803659,0.62488,0.10753,11,2,4,0,77,145
11619,TC,ND,7,10,0.964619,0.405342,0.106951,15,2,7,0,90,3960
11620,TC,ND,7,20,0.864948,0.40137,0.181687,3,4,35,35,54,340
11621,TC,ND,7,10,0.98535,0.457143,0.290047,7,3,198,0,76,1950
11622,TC,ND,5,5,0.883772,0.623231,0.265365,1,2,170,170,54,260
11623,TC,ND,7,20,0.991203,0.459095,0.270895,7,2,207,0,79,7780
11624,TC,ND,5,20,0.979658,0.42983,0.177395,12,2,47,0,86,12060
11625,TC,ND,5,5,0.823336,0.601827,0.243606,6,4,186,186,54,360
11626,TC,ND,7,20,0.839169,0.552581,0.193508,11,3,59,0,85,4840
11627,TC,ND,7,10,0.931039,0.613251,0.189113,8,2,41,0,81,2300
11628,TC,ND,5,5,0.802527,0.558974,0.122287,11,3,4,0,59,35
11629,TC,ND,5,5,0.847942,0.521127,0.156124,7,3,9,9,54,550
11630,TC,ND,7,20,0.918648,0.67297,0.104901,12,3,2,0,56,40
11631,TC,ND,7,10,0.809203,0.698723,0.228246,12,2,74,0,87,4590
11632,TC,ND,3,15,0.965033,0.452736,0.159812,11,2,39,0,86,5145
11633,TC,ND,3,15,0.938816,0.698096,0.149132,5,3,11,0,71,285
11634,TC,ND,7,15,0.926609,0.546249,0.111468,11,2,9,0,86,4500
11635,TC,ND,5,20,0.821235,0.439661,0.264194,9,3,194,0,78,4300
11636,TC,ND,3,5,0.950778,0.666274,0.154477,3,2,22,22,54,210
11637,TC,ND,7,20,0.857084,0.626407,0.248304,8,4,133,0,79,1420
11638,TC,ND,5,15,0.800869,0.438207,0.11569,9,4,5,5,54,660
11639,TC,ND,5,10,0.894347,0.444342,0.24218,7,4,144,144,54,900
11640,TC,ND,7,10,0.951989,0.496047,0.248567,7,2,121,0,79,2650
11641,TC,ND,7,15,0.828585,0.434424,0.205637,10,3,63,0,82,2580
11642,TC,ND,7,5,0.966036,0.533802,0.266252,2,2,132,132,54,365
11643,TC,ND,7,5,0.906204,0.515102,0.177865,13,2,24,0,82,535
11644,TC,ND,5,10,0.843034,0.695674,0.126882,12,2,7,0,84,2440
11645,TC,ND,7,5,0.923642,0.519919,0.239317,14,4,142,142,54,1040
11646,TC,ND,5,10,0.846783,0.466965,0.11918,1,4,4,4,54,10
11647,TC,ND,3,10,0.826739,0.592512,0.148851,3,4,19,19,54,110
11648,TC,ND,7,20,0.96065,0.600889,0.134374,4,2,18,0,73,1320
11649,TC,ND,5,10,0.973511,0.54228,0.245134,1,4,134,134,54,90
11650,TC,ND,7,5,0.916144,0.460591,0.140253,15,4,6,0,59,30
11651,TC,ND,5,5,0.845765,0.561893,0.246543,9,4,153,153,54,615
11652,TC,ND,5,20,0.934833,0.639322,0.12937,14,3,15,0,89,5920
11653,TC,ND,7,15,0.923778,0.629858,0.264052,8,3,134,0,77,2505
11654,TC,ND,3,5,0.935864,0.596189,0.212715,3,4,96,96,54,140
11655,TC,ND,5,15,0.951229,0.531607,0.194363,2,4,49,49,54,180
11656,TC,ND,7,5,0.926351,0.482727,0.275443,15,3,220,220,54,2545
11657,TC,ND,5,15,0.806177,0.462379,0.109697,4,2,10,0,67,465
11658,TC,ND,7,5,0.96705,0.547265,0.228281,12,3,114,114,54,1915
11659,TC,ND,7,10,0.940427,0.425726,0.270802,12,2,188,0,87,5770
11660,TC,ND,3,20,0.927133,0.666683,0.199914,10,2,81,0,83,10160
11661,TC,ND,7,20,0.983073,0.504198,0.132802,13,2,25,0,91,12620
11662,TC,ND,7,15,0.836664,0.631109,0.295639,2,3,229,229,54,780
11663,TC,ND,7,20,0.918387,0.570835,0.182452,9,4,54,54,54,1980
11664,TC,ND,7,20,0.935962,0.459911,0.254855,11,4,136,136,54,2540
11665,TC,ND,7,20,0.988375,0.646069,0.179484,3,3,50,0,64,700
11666,TC,ND,5,5,0.861878,0.429316,0.296565,1,3,299,299,54,160
11667,TC,ND,5,10,0.959989,0.677783,0.163031,13,4,28,28,54,1600
11668,TC,ND,7,10,0.832745,0.593031,0.245254,2,2,127,0,65,720
11669,TC,ND,5,20,0.873842,0.463645,0.168409,2,2,36,0,63,620
11670,TC,ND,7,5,0.834555,0.519492,0.247932,15,4,165,165,54,1120
11671,TC,ND,7,10,0.919462,0.637064,0.260718,14,2,128,0,92,6250
11672,TC,ND,7,5,0.893568,0.68537,0.121789,2,3,4,0,60,20
11673,TC,ND,3,15,0.910097,0.437389,0.103352,13,2,4,0,87,3645
11674,TC,ND,7,10,0.829463,0.521088,0.261898,10,2,115,0,83,4330
11675,TC,ND,5,5,0.877891,0.569517,0.256661,13,3,148,148,54,2165
11676,TC,ND,7,10,0.978685,0.494413,0.279759,1,3,221,221,54,290
11677,TC,ND,3,10,0.802739,0.639863,0.11063,10,2,4,0,79,540
11678,TC,ND,7,10,0.97668,0.55042,0.165726,1,2,20,0,59,230
11679,TC,ND,3,20,0.85614,0.661779,0.288727,15,4,275,13,114,4620
11680,TC,ND,7,10,0.955548,0.584029,0.230778,13,2,90,0,88,5620
11681,TC,ND,7,5,0.891908,0.500664,0.26281,3,2,133,133,54,600
11682,TC,ND,7,5,0.8083,0.526327,0.242733,4,3,143,143,54,515
11683,TC,ND,7,10,0.939419,0.589713,0.179296,15,2,37,0,93,5530
11684,TC,ND,7,10,0.989583,0.538481,0.164996,13,2,18,0,91,3720
11685,TC,ND,7,10,0.879939,0.553707,0.172411,2,4,21,21,54,80
11686,TC,ND,5,20,0.919402,0.534818,0.195362,11,3,57,0,83,4180
11687,TC,ND,7,10,0.81491,0.662054,0.126474,1,4,7,7,54,30
11688,TC,ND,7,15,0.831061,0.683051,0.209914,8,2,81,0,78,5280
11689,TC,ND,5,5,0.926286,0.493099,0.158033,12,2,26,0,82,655
11690,TC,ND,3,15,0.924421,0.612185,0.170513,14,3,22,0,90,3420
11691,TC,ND,5,15,0.89657,0.54723,0.21377,1,3,84,84,54,330
11692,TC,ND,5,10,0.929978,0.429289,0.276527,1,3,217,217,54,250
11693,TC,ND,5,20,0.979874,0.688624,0.191993,14,4,48,0,99,3000
11694,TC,ND,5,15,0.800512,0.570254,0.127562,6,2,12,0,74,1260
11695,TC,ND,7,15,0.820577,0.669379,0.199477,8,3,39,0,78,2055
11696,TC,ND,7,10,0.802988,0.545997,0.137656,4,3,11,0,64,170
11697,TC,ND,3,10,0.973426,0.570905,0.180928,12,4,35,35,54,1140
11698,TC,ND,5,5,0.868584,0.606974,0.289803,7,2,261,261,54,1845
11699,TC,ND,3,15,0.840233,0.501545,0.100029,8,4,2,0,57,15
11700,TC,ND,7,10,0.905915,0.445834,0.238342,14,3,137,0,90,3070
11701,TC,ND,7,20,0.92339,0.691111,0.145505,4,4,14,14,54,220
11702,TC,ND,3,10,0.942536,0.470778,0.295374,10,2,201,0,83,4810
11703,TC,ND,7,15,0.845665,0.590409,0.110271,7,3,1,0,55,90
11704,TC,ND,5,5,0.826395,0.538415,0.160603,6,3,24,24,54,480
11705,TC,ND,7,10,0.949348,0.601415,0.147867,7,3,11,0,76,640
11706,TC,ND,7,20,0.953506,0.568366,0.135412,13,4,10,10,54,3000
11707,TC,ND,7,10,0.982007,0.623925,0.168214,10,3,28,0,74,450
11708,TC,ND,3,20,0.886193,0.655842,0.211481,10,4,70,70,54,2460
11709,TC,ND,5,20,0.843622,0.502519,0.249439,7,2,205,0,76,7940
11710,TC,ND,3,15,0.913548,0.406074,0.103895,13,4,1,0,56,15
11711,TC,ND,3,5,0.862383,0.630788,0.146627,5,2,11,11,54,210
11712,TC,ND,7,15,0.987527,0.640639,0.196108,2,3,53,0,64,405
11713,TC,ND,7,5,0.845902,0.564393,0.264265,7,3,169,169,54,1030
11714,TC,ND,5,10,0.892965,0.669675,0.225153,8,3,98,0,75,860
11715,TC,ND,7,15,0.932215,0.633301,0.189257,5,4,60,60,54,585
11716,TC,ND,5,10,0.945013,0.417874,0.205451,8,4,66,66,54,970
11717,TC,ND,7,15,0.920719,0.665994,0.140455,1,2,19,0,59,255
11718,TC,ND,7,10,0.934615,0.461283,0.245339,8,4,115,115,54,1090
11719,TC,ND,5,20,0.865439,0.632397,0.259845,4,4,147,147,54,860
11720,TC,ND,5,5,0.968873,0.470905,0.2182,6,4,75,75,54,280
11721,TC,ND,3,15,0.856498,0.561305,0.226399,12,3,94,0,86,3975
11722,TC,ND,7,20,0.899456,0.512987,0.133525,5,2,29,0,73,2820
11723,TC,ND,5,20,0.993342,0.521673,0.165162,1,3,27,27,54,140
11724,TC,ND,5,20,0.950953,0.546657,0.283664,2,4,262,262,54,480
11725,TC,ND,5,20,0.901356,0.570584,0.181599,3,4,32,32,54,380
11726,TC,ND,3,15,0.888473,0.49056,0.127084,9,4,9,9,54,630
11727,TC,ND,7,5,0.844916,0.554519,0.291502,2,2,211,211,54,445
11728,TC,ND,7,10,0.957497,0.670287,0.200637,8,4,42,42,54,900
11729,TC,ND,3,20,0.995637,0.577589,0.109385,7,3,4,0,73,200
11730,TC,ND,3,15,0.971318,0.423752,0.121737,6,3,6,0,70,180
11731,TC,ND,7,5,0.840706,0.632246,0.167335,15,3,22,22,54,2100
11732,TC,ND,7,15,0.868031,0.699897,0.167343,7,3,31,0,72,540
11733,TC,ND,7,15,0.802142,0.452406,0.24798,8,3,130,0,76,3015
11734,TC,ND,7,20,0.873617,0.527114,0.12282,3,4,3,3,54,40
11735,TC,ND,5,5,0.929043,0.50738,0.281217,2,2,230,230,54,485
11736,TC,ND,7,20,0.920684,0.552823,0.222346,7,3,87,0,77,3000
11737,TC,ND,5,15,0.873656,0.431644,0.120298,8,3,5,0,74,525
11738,TC,ND,5,5,0.878009,0.483086,0.119126,15,3,7,7,54,1650
11739,TC,ND,5,20,0.859264,0.679278,0.145733,15,3,21,0,91,3060
11740,TC,ND,5,5,0.91655,0.593831,0.271334,8,3,143,143,54,1125
11741,TC,ND,7,20,0.820279,0.650547,0.243195,7,4,145,145,54,1700
11742,TC,ND,7,20,0.975552,0.668212,0.138521,7,2,23,0,79,4360
11743,TC,ND,5,5,0.998609,0.42016,0.14824,3,2,14,14,54,125
11744,TC,ND,3,10,0.849904,0.62366,0.201697,12,3,55,55,54,3030
11745,TC,ND,5,20,0.818462,0.46889,0.186393,10,4,42,0,78,740
11746,TC,ND,5,10,0.913328,0.60971,0.13113,11,4,5,3,55,760
11747,TC,ND,7,15,0.842371,0.435521,0.121044,5,4,7,7,54,450
11748,TC,ND,5,10,0.850772,0.680725,0.29226,3,2,210,0,69,1420
11749,TC,ND,7,10,0.942971,0.513966,0.19944,4,3,55,55,54,430
11750,TC,ND,5,5,0.817644,0.527847,0.204597,14,4,64,64,54,975
11751,TC,ND,3,15,0.9881,0.553682,0.227813,8,2,106,0,78,5490
11752,TC,ND,7,5,0.853262,0.428053,0.288393,2,3,337,337,54,275
11753,TC,ND,7,15,0.909665,0.674834,0.120166,8,3,8,0,74,270
11754,TC,ND,7,15,0.846065,0.500262,0.199885,15,4,67,67,54,2955
11755,TC,ND,7,5,0.884967,0.458912,0.185402,1,4,39,39,54,25
11756,TC,ND,7,15,0.861437,0.407488,0.161708,2,3,30,0,63,255
11757,TC,ND,5,20,0.806578,0.608686,0.190108,7,4,70,70,54,1540
11758,TC,ND,3,10,0.902305,0.640158,0.202652,7,3,56,56,54,1070
11759,TC,ND,7,10,0.987392,0.681654,0.115356,2,3,3,0,59,70
11760,TC,ND,3,5,0.87701,0.686711,0.19314,14,4,43,43,54,870
11761,TC,ND,3,5,0.893544,0.444294,0.24977,11,3,175,175,54,1665
11762,TC,ND,7,10,0.896408,0.595397,0.257605,15,2,121,0,90,5970
11763,TC,ND,7,5,0.94693,0.662606,0.210321,7,3,77,77,54,895
11764,TC,ND,7,10,0.905803,0.570858,0.247172,5,2,89,0,75,1700
11765,TC,ND,7,20,0.849678,0.658602,0.176682,14,2,50,0,93,14600
11766,TC,ND,7,15,0.838261,0.448929,0.205553,2,3,58,0,65,405
11767,TC,ND,5,5,0.93612,0.435238,0.134,7,4,6,0,57,15
11768,TC,ND,7,10,0.812328,0.575619,0.298569,11,2,248,0,86,5620
11769,TC,ND,7,10,0.926701,0.565925,0.104371,6,3,2,0,56,20
11770,TC,ND,5,5,0.867066,0.504555,0.218731,7,3,71,71,54,880
11771,TC,ND,5,20,0.919268,0.416964,0.274686,6,2,243,0,74,6920
11772,TC,ND,3,15,0.860614,0.424989,0.271484,15,3,190,0,91,5895
11773,TC,ND,3,15,0.979602,0.421794,0.277209,6,2,222,0,77,4800
11774,TC,ND,3,15,0.95786,0.570044,0.263845,4,3,193,193,54,1530
11775,TC,ND,5,10,0.904035,0.557525,0.110925,10,2,6,0,81,1190
11776,TC,ND,7,10,0.817439,0.664592,0.108113,4,2,2,0,58,80
11777,TC,ND,5,15,0.945028,0.513498,0.120975,13,2,8,0,87,4530
11778,TC,ND,7,20,0.997207,0.692988,0.107816,13,4,1,0,63,80
11779,TC,ND,5,20,0.908649,0.450909,0.273422,13,4,177,0,104,3360
11780,TC,ND,3,20,0.968554,0.458314,0.279364,7,2,255,0,75,8100
11781,TC,ND,7,10,0.857954,0.551981,0.258522,12,4,159,159,54,1740
11782,TC,ND,7,10,0.827971,0.506501,0.295166,14,2,244,0,89,6590
11783,TC,ND,7,15,0.810772,0.427602,0.278434,15,4,241,241,54,3285
11784,TC,ND,5,20,0.963508,0.48895,0.11263,10,4,9,9,54,1620
11785,TC,ND,7,10,0.928455,0.512769,0.216927,5,4,54,54,54,580
11786,TC,ND,3,10,0.996426,0.598286,0.171829,6,4,25,25,54,440
11787,TC,ND,5,15,0.970654,0.651689,0.161258,5,3,26,0,70,495
11788,TC,ND,7,5,0.903683,0.480152,0.24062,1,2,112,112,54,255
11789,TC,ND,7,20,0.902115,0.548201,0.14846,12,2,21,0,88,10240
11790,TC,ND,5,20,0.913357,0.679776,0.18704,4,4,48,48,54,400
11791,TC,ND,5,10,0.808888,0.636189,0.252158,3,3,131,131,54,520
11792,TC,ND,7,10,0.956394,0.6909,0.234124,15,2,92,0,95,6290
11793,TC,ND,7,15,0.898784,0.604393,0.112107,8,4,8,8,54,900
11794,TC,ND,5,20,0.954614,0.587156,0.181799,13,2,59,0,90,13560
11795,TC,ND,5,20,0.876101,0.67745,0.259818,14,4,137,0,96,3520
11796,TC,ND,5,5,0.848146,0.529368,0.265085,7,3,202,202,54,1075
11797,TC,ND,5,5,0.966185,0.622173,0.199718,7,4,46,46,54,410
11798,TC,ND,7,20,0.837493,0.513522,0.230417,6,3,95,0,73,2500
11799,TC,ND,7,10,0.941451,0.61275,0.289194,4,4,269,269,54,560
11800,TC,ND,5,10,0.828682,0.649174,0.207128,7,2,91,0,77,2750
11801,TC,ND,7,10,0.947987,0.660713,0.233864,6,4,104,104,54,720
11802,TC,ND,3,15,0.862465,0.48034,0.290391,6,2,237,0,73,4785
11803,TC,ND,5,10,0.987893,0.52422,0.22552,2,4,81,81,54,120
11804,TC,ND,7,15,0.846472,0.436278,0.136621,5,2,23,0,70,1455
11805,TC,ND,7,5,0.828272,0.479406,0.274036,4,4,221,221,54,245
11806,TC,ND,5,10,0.822818,0.647731,0.204739,5,3,42,42,54,700
11807,TC,ND,7,10,0.874635,0.415037,0.107493,6,3,4,0,62,80
11808,TC,ND,5,20,0.964036,0.483447,0.114805,6,3,3,0,55,80
11809,TC,ND,5,20,0.99471,0.411653,0.2674,13,3,184,0,87,7400
11810,TC,ND,5,10,0.827628,0.595134,0.298657,4,2,272,0,68,2180
11811,TC,ND,7,10,0.817724,0.510822,0.148634,14,2,20,0,90,4930
11812,TC,ND,3,20,0.959791,0.592714,0.26856,8,2,240,0,81,9380
11813,TC,ND,7,5,0.980364,0.461525,0.271835,6,3,201,201,54,890
11814,TC,ND,5,10,0.980058,0.499522,0.156616,2,2,33,0,62,380
11815,TC,ND,7,15,0.864009,0.573435,0.155389,3,3,11,0,67,270
11816,TC,ND,7,10,0.848808,0.680965,0.114525,12,4,4,0,57,40
11817,TC,ND,7,10,0.948456,0.467422,0.166137,1,4,9,9,54,60
11818,TC,ND,7,5,0.88324,0.49812,0.275788,13,4,212,212,54,985
11819,TC,ND,7,15,0.92926,0.659752,0.201829,4,2,62,0,70,1860
11820,TC,ND,7,20,0.994236,0.522802,0.164941,13,3,30,0,89,5460
11821,TC,ND,7,20,0.949916,0.480046,0.262913,14,4,181,0,93,3220
11822,TC,ND,7,20,0.835864,0.641358,0.27542,14,2,225,0,90,16400
11823,TC,ND,7,10,0.89321,0.417143,0.136095,1,4,4,0,57,50
11824,TC,ND,5,20,0.976717,0.498981,0.243146,5,4,132,132,54,1200
11825,TC,ND,7,15,0.981111,0.683082,0.219207,15,3,87,0,91,4575
11826,TC,ND,7,15,0.812165,0.619475,0.171995,7,2,28,0,78,3495
11827,TC,ND,7,20,0.929532,0.682169,0.181538,3,4,50,50,54,320
11828,TC,ND,5,5,0.984137,0.695471,0.171695,9,3,30,30,54,1120
11829,TC,ND,7,20,0.822504,0.449838,0.243042,12,3,135,0,86,6580
11830,TC,ND,7,15,0.842445,0.501262,0.282617,3,3,230,0,67,1275
11831,TC,ND,7,20,0.850959,0.575054,0.255998,13,4,148,0,88,3200
11832,TC,ND,7,20,0.854249,0.600227,0.238826,13,4,116,0,100,3160
11833,TC,ND,7,5,0.879725,0.442461,0.268778,10,2,148,0,81,2020
11834,TC,ND,7,15,0.9455,0.634125,0.259898,7,2,162,0,75,5205
11835,TC,ND,5,5,0.913108,0.664441,0.273475,11,4,246,246,54,825
11836,TC,ND,7,10,0.918935,0.490318,0.163423,1,2,24,0,60,270
11837,TC,ND,3,15,0.863242,0.405236,0.164868,4,4,23,23,54,135
11838,TC,ND,7,20,0.993633,0.615368,0.116736,5,2,13,0,72,1840
11839,TC,ND,7,5,0.86534,0.550748,0.219034,9,2,75,0,79,1320
11840,TC,ND,7,20,0.906655,0.646016,0.208268,13,2,102,0,89,14280
11841,TC,ND,3,5,0.84325,0.466117,0.215039,4,2,66,66,54,455
11842,TC,ND,5,15,0.889688,0.523726,0.290486,13,3,269,0,88,4905
11843,TC,ND,7,20,0.878719,0.412223,0.239587,3,3,108,0,65,1220
11844,TC,ND,7,5,0.923185,0.607178,0.168178,11,4,21,21,54,585
11845,TC,ND,5,10,0.848072,0.455539,0.122185,3,2,3,0,57,50
11846,TC,ND,7,10,0.826973,0.49584,0.138951,11,4,12,0,65,110
11847,TC,ND,7,5,0.941876,0.54658,0.19905,15,2,50,0,91,965
11848,TC,ND,7,20,0.891315,0.61623,0.299835,5,3,239,0,71,2800
11849,TC,ND,7,15,0.804741,0.523065,0.149162,6,2,21,0,73,1290
11850,TC,ND,3,5,0.927915,0.475814,0.189783,7,4,40,40,54,290
11851,TC,ND,7,15,0.966274,0.67123,0.219227,9,2,93,0,81,6315
11852,TC,ND,5,5,0.887622,0.498835,0.179997,1,4,38,38,54,45
11853,TC,ND,5,15,0.928521,0.502163,0.179359,4,4,28,28,54,285
11854,TC,ND,3,5,0.813362,0.421759,0.222511,3,3,123,123,54,295
11855,TC,ND,5,10,0.872499,0.507151,0.275132,12,3,176,0,83,2820
11856,TC,ND,7,5,0.850097,0.628287,0.246768,6,3,130,130,54,860
11857,TC,ND,3,15,0.894159,0.620562,0.245063,14,4,122,122,54,2940
11858,TC,ND,3,10,0.914549,0.584311,0.28614,3,4,287,287,54,380
11859,TC,ND,5,10,0.807961,0.444969,0.170716,3,4,14,14,54,100
11860,TC,ND,5,10,0.947891,0.637668,0.194278,2,3,47,47,54,210
11861,TC,ND,7,5,0.961913,0.588064,0.204569,8,2,54,54,54,1255
11862,TC,ND,7,20,0.923543,0.462915,0.13153,4,4,9,9,54,200
11863,TC,ND,5,10,0.887455,0.621523,0.265698,7,2,154,0,77,3370
11864,TC,ND,3,5,0.820958,0.445117,0.124543,13,3,4,0,60,30
11865,TC,ND,5,5,0.827179,0.611787,0.119372,4,3,4,0,64,40
11866,TC,ND,7,5,0.946636,0.404395,0.158833,2,2,26,26,54,165
11867,TC,ND,5,15,0.931438,0.486614,0.233195,9,3,113,0,81,2850
11868,TC,ND,7,15,0.937437,0.592017,0.128785,13,3,6,0,65,150
11869,TC,ND,7,20,0.985372,0.541357,0.197876,9,4,39,0,79,1420
11870,TC,ND,5,10,0.917097,0.504375,0.290259,5,4,311,311,54,750
11871,TC,ND,7,5,0.9699,0.513726,0.279688,9,3,225,225,54,1475
11872,TC,ND,5,10,0.906185,0.435365,0.218831,1,3,68,68,54,210
11873,TC,ND,3,5,0.823396,0.646957,0.183,8,2,32,32,54,895
11874,TC,ND,5,10,0.907501,0.664127,0.261137,15,4,173,173,54,2210
11875,TC,ND,5,15,0.98669,0.686314,0.2427,2,3,91,91,54,540
11876,TC,ND,5,10,0.999963,0.615967,0.219777,15,4,75,75,54,1990
11877,TC,ND,7,10,0.87323,0.441494,0.225028,10,2,91,0,81,4020
11878,TC,ND,7,5,0.903832,0.578759,0.190578,15,2,46,0,90,1725
11879,TC,ND,7,20,0.954624,0.495615,0.126637,6,4,17,0,75,220
11880,TC,ND,5,15,0.952066,0.676001,0.186843,6,3,40,0,71,1185
11881,TC,ND,5,20,0.854204,0.616664,0.2175,13,4,67,67,54,2180
11882,TC,ND,7,10,0.898057,0.634674,0.297835,3,3,245,245,54,850
11883,TC,ND,7,20,0.908247,0.504941,0.189193,8,2,88,0,81,8280
11884,TC,ND,5,15,0.928279,0.434632,0.209728,9,4,68,68,54,1110
11885,TC,ND,7,10,0.850724,0.495997,0.193194,1,4,42,42,54,90
11886,TC,ND,5,5,0.818481,0.421954,0.225556,14,4,124,124,54,995
11887,TC,ND,7,15,0.957569,0.590096,0.108858,6,4,2,0,56,15
11888,TC,ND,5,20,0.869929,0.524493,0.121601,8,2,12,0,77,4680
11889,TC,ND,7,10,0.876507,0.446945,0.279591,12,2,204,0,84,5360
11890,TC,ND,7,20,0.800632,0.652245,0.236482,1,4,104,104,54,220
11891,TC,ND,7,20,0.978329,0.43839,0.26848,3,4,186,186,54,780
11892,TC,ND,5,15,0.90524,0.56904,0.140787,6,3,10,0,66,165
11893,TC,ND,7,10,0.967515,0.466891,0.152628,7,4,11,11,54,440
11894,TC,ND,5,10,0.882559,0.592541,0.189037,12,4,46,46,54,1440
11895,TC,ND,3,15,0.893369,0.407623,0.299849,15,3,260,0,92,6510
11896,TC,ND,3,10,0.981513,0.660905,0.281866,5,4,315,315,54,670
11897,TC,ND,5,15,0.897267,0.641257,0.244619,4,2,159,0,73,2850
11898,TC,ND,7,5,0.846085,0.570722,0.276554,3,3,185,185,54,380
11899,TC,ND,5,20,0.956409,0.56354,0.281028,15,2,242,0,93,18420
11900,TC,ND,5,15,0.936758,0.577425,0.217968,15,3,77,0,95,3465
11901,TC,ND,7,5,0.952491,0.48332,0.284222,6,3,280,280,54,975
11902,TC,ND,7,5,0.980441,0.634264,0.298856,2,4,354,354,54,120
11903,TC,ND,7,15,0.948874,0.686377,0.141892,3,4,20,20,54,135
11904,TC,ND,7,15,0.802112,0.414434,0.274323,6,4,239,239,54,1260
11905,TC,ND,5,5,0.845021,0.629192,0.241511,5,3,89,89,54,565
11906,TC,ND,5,15,0.998829,0.637867,0.116477,3,2,7,0,64,195
11907,TC,ND,5,20,0.972436,0.489605,0.189993,2,2,79,0,64,1140
11908,TC,ND,7,5,0.865342,0.424028,0.279547,13,4,316,316,54,1010
11909,TC,ND,3,10,0.927622,0.601449,0.121813,7,4,5,5,54,200
11910,TC,ND,7,5,0.907469,0.478486,0.263456,7,2,130,0,76,1395
11911,TC,ND,3,20,0.932831,0.471379,0.120764,6,4,1,0,55,40
11912,TC,ND,7,15,0.957523,0.629358,0.197951,4,2,83,0,68,2070
11913,TC,ND,3,20,0.895022,0.576775,0.289332,3,2,247,0,70,3000
11914,TC,ND,7,5,0.89211,0.482803,0.140153,5,3,10,10,54,215
11915,TC,ND,5,20,0.97292,0.688014,0.253139,8,2,191,0,79,9520
11916,TC,ND,7,10,0.861232,0.542796,0.198168,10,2,53,0,83,3160
11917,TC,ND,5,10,0.817393,0.493062,0.143069,10,4,6,6,54,900
11918,TC,ND,3,20,0.81607,0.62746,0.298947,4,4,296,296,54,1080
11919,TC,ND,5,20,0.894577,0.44237,0.137845,2,4,14,0,64,160
11920,TC,ND,7,15,0.891809,0.658751,0.165213,7,3,19,0,74,675
11921,TC,ND,5,10,0.922608,0.543268,0.225275,14,4,92,92,54,1940
11922,TC,ND,5,5,0.819253,0.585472,0.248474,9,2,114,0,77,1505
11923,TC,ND,7,5,0.909002,0.519758,0.2293,14,2,77,0,83,805
11924,TC,ND,5,20,0.805501,0.455346,0.202219,13,4,57,57,54,3000
11925,TC,ND,7,15,0.972295,0.463582,0.197652,3,3,45,0,64,525
11926,TC,ND,5,10,0.986878,0.532801,0.208321,15,3,57,0,93,1190
11927,TC,ND,7,20,0.975324,0.502658,0.23183,9,4,80,80,54,1880
11928,TC,ND,7,10,0.807026,0.430445,0.152786,9,2,21,0,79,2050
11929,TC,ND,3,10,0.89683,0.64111,0.153115,8,2,18,0,79,520
11930,TC,ND,3,15,0.861763,0.637211,0.128604,14,2,21,0,89,8040
11931,TC,ND,7,15,0.880909,0.667807,0.107604,1,4,4,4,54,15
11932,TC,ND,5,15,0.998663,0.515617,0.230718,5,2,112,0,71,3255
11933,TC,ND,3,20,0.956571,0.434197,0.174773,1,3,37,37,54,260
11934,TC,ND,5,5,0.861365,0.689899,0.182646,15,3,28,28,54,2050
11935,TC,ND,3,20,0.814311,0.475781,0.21792,7,4,116,116,54,1700
11936,TC,ND,7,20,0.992476,0.661739,0.127366,15,2,26,0,94,14500
11937,TC,ND,7,5,0.964116,0.560031,0.181648,14,4,39,39,54,920
11938,TC,ND,5,15,0.845629,0.488374,0.195962,15,3,64,0,91,3840
11939,TC,ND,5,15,0.860954,0.5304,0.272028,14,3,200,0,91,3510
11940,TC,ND,5,15,0.911947,0.563066,0.171784,10,4,29,29,54,1770
11941,TC,ND,5,15,0.997466,0.575588,0.263691,2,3,148,148,54,690
11942,TC,ND,7,5,0.960357,0.489891,0.205289,8,3,66,66,54,1075
11943,TC,ND,5,10,0.908206,0.696885,0.272084,14,4,181,181,54,2030
11944,TC,ND,5,5,0.928785,0.469729,0.154979,2,2,10,10,54,80
11945,TC,ND,7,20,0.826609,0.572248,0.21512,8,4,61,0,76,1060
11946,TC,ND,7,20,0.988943,0.555369,0.290306,12,2,250,0,86,14540
11947,TC,ND,7,15,0.803923,0.420642,0.188617,7,2,78,0,76,4350
11948,TC,ND,5,15,0.90162,0.662409,0.273092,14,2,193,0,92,11925
11949,TC,ND,7,10,0.813457,0.480854,0.295506,13,4,308,308,54,2020
11950,TC,ND,7,20,0.978162,0.561985,0.223086,1,2,141,0,63,960
11951,TC,ND,5,20,0.932166,0.621807,0.247006,14,2,162,0,91,16140
11952,TC,ND,7,15,0.856286,0.582845,0.217506,6,3,67,0,71,1365
11953,TC,ND,7,20,0.935493,0.413257,0.151646,6,4,22,0,71,560
11954,TC,ND,3,5,0.822985,0.439505,0.101576,10,4,0,0,54,15
