run,strategy,detection,d,I,pr,pm,cs,ni,im,N_lethal,N_min,T_min,N_inoc
9024,BR,ND,7,10,0.929311,0.699018,0.128449,8,2,50,0,79,5120
9025,BR,ND,5,20,0.825729,0.562324,0.21216,9,2,247,0,80,11520
9026,BR,ND,5,10,0.845578,0.504261,0.143515,12,4,35,0,84,1920
9027,BR,ND,7,15,0.842391,0.432684,0.193403,4,4,117,38,68,960
9028,BR,ND,7,10,0.863385,0.602321,0.144238,11,4,26,0,81,1760
9029,BR,ND,5,15,0.886517,0.463245,0.170129,8,2,128,0,81,7680
9030,BR,ND,5,5,0.857737,0.438739,0.223364,1,3,194,194,54,180
9031,BR,ND,5,15,0.951972,0.600206,0.269974,3,3,388,280,63,1620
9032,BR,ND,7,20,0.864564,0.689414,0.185671,6,3,117,0,74,4320
9033,BR,ND,7,20,0.988053,0.588677,0.109848,3,2,78,0,69,3840
9034,BR,ND,7,20,0.984944,0.663796,0.253408,15,4,279,0,91,4800
9035,BR,ND,5,20,0.83019,0.453508,0.22116,4,2,236,0,73,5120
9036,BR,ND,3,10,0.988819,0.441369,0.279091,4,3,370,370,54,1440
9037,BR,ND,7,10,0.805998,0.454896,0.178453,9,3,74,0,77,3240
9038,BR,ND,3,5,0.829614,0.542506,0.162969,4,2,73,0,68,1280
9039,BR,ND,5,20,0.930101,0.656159,0.143934,7,3,64,0,79,5040
9040,BR,ND,3,5,0.870326,0.624639,0.24092,1,2,242,242,54,320
9041,BR,ND,5,20,0.955119,0.660898,0.146963,13,2,132,0,87,16640
9042,BR,ND,3,10,0.816819,0.6629,0.182138,14,2,125,0,90,8960
9043,BR,ND,7,20,0.955951,0.469145,0.148895,12,4,37,0,86,3840
9044,BR,ND,7,5,0.861364,0.550844,0.297002,13,4,520,520,54,1040
9045,BR,ND,7,15,0.923921,0.408615,0.266017,12,2,346,0,87,11520
9046,BR,ND,7,20,0.897284,0.587206,0.225469,12,4,179,0,83,3840
9047,BR,ND,5,15,0.879953,0.498813,0.221446,3,4,189,189,54,720
9048,BR,ND,5,15,0.924828,0.493396,0.112343,3,3,33,0,71,1620
9049,BR,ND,7,20,0.820924,0.466705,0.197265,13,2,189,0,91,16640
9050,BR,ND,7,15,0.859084,0.698992,0.19025,4,4,69,0,69,960
9051,BR,ND,7,15,0.892761,0.640176,0.168007,3,2,125,0,69,2880
9052,BR,ND,7,10,0.886923,0.634861,0.109042,13,3,27,0,90,4680
9053,BR,ND,7,10,0.883658,0.589527,0.20387,6,4,118,118,54,960
9054,BR,ND,5,20,0.941487,0.452643,0.219695,14,3,170,0,90,10080
9055,BR,ND,7,15,0.825531,0.58185,0.175703,15,2,108,0,92,14400
9056,BR,ND,7,15,0.93395,0.630936,0.179919,7,2,133,0,76,6720
9057,BR,ND,5,10,0.963667,0.428396,0.140447,11,3,43,0,83,3960
9058,BR,ND,5,10,0.849855,0.580818,0.175465,8,4,64,64,54,1280
9059,BR,ND,7,5,0.990953,0.515599,0.192354,5,3,77,0,81,900
9060,BR,ND,7,20,0.946359,0.609896,0.167867,11,4,59,0,87,3520
9061,BR,ND,5,20,0.80687,0.47217,0.137353,2,3,51,0,67,1440
9062,BR,ND,5,10,0.881812,0.407239,0.200899,14,4,92,92,54,2240
9063,BR,ND,3,20,0.820462,0.670523,0.14838,11,4,45,0,86,3520
9064,BR,ND,7,5,0.952407,0.673793,0.153758,11,2,37,0,82,3520
9065,BR,ND,7,10,0.921319,0.438336,0.107872,11,3,20,0,84,3960
9066,BR,ND,7,10,0.917716,0.421045,0.100363,2,4,4,0,64,320
9067,BR,ND,3,5,0.880355,0.449988,0.22621,14,2,169,0,92,4480
9068,BR,ND,7,10,0.895501,0.566394,0.18138,1,4,69,0,65,160
9069,BR,ND,7,15,0.839156,0.569769,0.256285,4,3,251,0,74,2160
9070,BR,ND,3,15,0.984569,0.410315,0.124802,10,3,42,0,82,5400
9071,BR,ND,5,15,0.938862,0.62872,0.122543,5,3,34,0,73,2700
9072,BR,ND,7,5,0.924005,0.406781,0.211117,4,4,116,116,54,320
9073,BR,ND,7,10,0.898092,0.632227,0.209139,15,3,142,0,91,5400
9074,BR,ND,3,10,0.980229,0.650854,0.189412,1,2,103,49,58,640
9075,BR,ND,5,15,0.907489,0.595108,0.267517,11,4,355,355,54,2640
9076,BR,ND,3,15,0.897704,0.498027,0.25866,6,2,356,0,75,5760
9077,BR,ND,3,15,0.844926,0.456387,0.190871,9,4,103,103,54,2160
9078,BR,ND,5,20,0.949562,0.591608,0.220875,3,3,182,0,73,2160
9079,BR,ND,7,5,0.977086,0.45062,0.228879,7,2,221,0,75,2240
9080,BR,ND,5,10,0.810447,0.545864,0.219458,2,3,153,0,71,720
9081,BR,ND,7,20,0.865736,0.594421,0.283881,6,3,380,0,75,4320
9082,BR,ND,7,5,0.815589,0.490779,0.213688,10,2,130,0,85,3200
9083,BR,ND,3,15,0.800793,0.590836,0.249919,13,4,215,215,54,3120
9084,BR,ND,7,5,0.954553,0.512764,0.212766,9,2,120,0,82,2880
9085,BR,ND,7,15,0.880037,0.631991,0.140782,15,2,83,0,94,14400
9086,BR,ND,5,5,0.959844,0.488469,0.123492,7,4,11,0,73,560
9087,BR,ND,5,10,0.903258,0.617035,0.106429,4,3,21,0,68,1440
9088,BR,ND,5,15,0.997402,0.484035,0.206399,2,2,175,0,65,1920
9089,BR,ND,5,5,0.884432,0.697512,0.210111,9,2,125,0,79,2880
9090,BR,ND,5,15,0.902221,0.586406,0.212971,1,4,125,125,54,240
9091,BR,ND,5,5,0.854454,0.499998,0.16946,12,3,58,0,85,2160
9092,BR,ND,7,5,0.83534,0.620797,0.110483,10,3,14,0,82,1800
9093,BR,ND,5,5,0.949587,0.657566,0.231446,4,3,167,167,54,720
9094,BR,ND,5,10,0.868955,0.600124,0.197211,8,4,91,91,54,1280
9095,BR,ND,7,15,0.923479,0.512472,0.273329,7,3,356,0,77,3780
9096,BR,ND,7,10,0.939951,0.585522,0.266227,7,3,280,120,72,2520
9097,BR,ND,7,10,0.930801,0.542638,0.293069,12,3,390,0,85,4320
9098,BR,ND,7,15,0.866952,0.429505,0.265844,2,2,333,0,75,1920
9099,BR,ND,3,5,0.950817,0.551918,0.191377,3,2,102,0,69,960
9100,BR,ND,5,5,0.826444,0.405219,0.12193,3,4,13,0,65,240
9101,BR,ND,7,5,0.832032,0.580246,0.165245,1,2,57,0,61,320
9102,BR,ND,7,5,0.847272,0.403032,0.183186,6,3,62,0,76,1080
9103,BR,ND,5,15,0.945433,0.534501,0.166996,13,4,53,53,54,3120
9104,BR,ND,5,15,0.917458,0.692792,0.245256,8,4,208,208,54,1920
9105,BR,ND,5,10,0.800616,0.566037,0.11947,11,3,24,0,84,3960
9106,BR,ND,7,10,0.871361,0.558963,0.280801,6,4,392,392,54,960
9107,BR,ND,7,10,0.922185,0.625951,0.269353,11,3,347,0,85,3960
9108,BR,ND,7,10,0.849641,0.563535,0.252428,11,2,271,0,83,7040
9109,BR,ND,5,15,0.843541,0.551283,0.211506,8,4,118,0,76,1920
9110,BR,ND,5,15,0.848595,0.440382,0.290442,6,3,432,62,72,3240
9111,BR,ND,5,15,0.965669,0.495368,0.142603,2,2,80,0,65,1920
9112,BR,ND,7,10,0.977842,0.555305,0.216976,6,2,151,0,73,3840
9113,BR,ND,7,20,0.920586,0.639976,0.122363,12,2,94,0,86,15360
9114,BR,ND,7,10,0.867248,0.421895,0.110047,7,4,17,0,74,1120
9115,BR,ND,7,10,0.836161,0.688385,0.219388,12,2,165,0,88,7680
9116,BR,ND,7,15,0.889731,0.574354,0.295664,2,4,459,459,54,480
9117,BR,ND,7,20,0.903616,0.460415,0.238704,14,4,207,0,90,4480
9118,BR,ND,7,5,0.999095,0.54336,0.129187,14,4,8,0,87,1120
9119,BR,ND,5,10,0.850783,0.425246,0.113347,7,3,19,0,74,2520
9120,BR,ND,3,20,0.847041,0.43987,0.233355,2,2,284,0,69,2560
9121,BR,ND,7,20,0.928375,0.581926,0.158853,10,2,131,0,83,12800
9122,BR,ND,5,20,0.8994,0.534534,0.241016,15,3,249,0,91,10800
9123,BR,ND,7,10,0.845121,0.542696,0.262716,9,2,405,0,83,5760
9124,BR,ND,7,15,0.996054,0.446389,0.122675,8,4,22,0,76,1920
9125,BR,ND,7,15,0.946246,0.558163,0.263473,1,2,327,0,70,960
9126,BR,ND,7,5,0.99823,0.583923,0.223644,9,3,146,0,79,1620
9127,BR,ND,3,5,0.855776,0.549897,0.194385,9,4,55,55,54,720
9128,BR,ND,7,20,0.964121,0.553566,0.126139,9,2,100,0,83,11520
9129,BR,ND,3,10,0.822379,0.494792,0.101775,2,3,20,0,66,720
9130,BR,ND,5,5,0.98899,0.674451,0.141911,3,4,12,0,66,240
9131,BR,ND,3,15,0.931784,0.55841,0.245132,7,3,230,0,80,3780
9132,BR,ND,7,20,0.882463,0.416931,0.146503,13,4,47,0,88,4160
9133,BR,ND,7,5,0.858252,0.462671,0.217257,1,3,148,148,54,180
9134,BR,ND,5,20,0.880816,0.565975,0.266693,1,3,387,387,54,720
9135,BR,ND,5,5,0.937451,0.635373,0.2271,8,3,125,101,72,1440
9136,BR,ND,7,10,0.897252,0.578199,0.251514,14,3,298,0,92,5040
9137,BR,ND,5,15,0.967259,0.698201,0.265369,1,4,312,312,54,240
9138,BR,ND,7,10,0.97683,0.500235,0.118707,15,4,14,0,90,2400
9139,BR,ND,7,15,0.810949,0.456328,0.298113,4,4,467,467,54,960
9140,BR,ND,5,20,0.943845,0.481142,0.208494,13,2,202,0,89,16640
9141,BR,ND,5,5,0.996088,0.652833,0.135082,2,2,31,0,66,640
9142,BR,ND,7,15,0.860463,0.40073,0.143475,7,2,74,0,78,6720
9143,BR,ND,5,5,0.896244,0.680326,0.220603,1,2,134,128,55,320
9144,BR,ND,3,10,0.834286,0.504118,0.200433,11,4,108,108,54,1760
9145,BR,ND,5,20,0.863278,0.63076,0.199345,4,3,154,0,69,2880
9146,BR,ND,5,5,0.827604,0.44801,0.199521,2,2,103,0,65,640
9147,BR,ND,7,20,0.810479,0.534228,0.249548,12,2,301,0,89,15360
9148,BR,ND,5,20,0.945171,0.586013,0.150266,3,2,115,0,69,3840
9149,BR,ND,3,20,0.909069,0.433187,0.14722,3,3,73,0,70,2160
9150,BR,ND,7,10,0.985116,0.587582,0.269391,15,2,345,0,91,9600
9151,BR,ND,5,10,0.862579,0.42635,0.207721,9,4,136,0,80,1440
9152,BR,ND,5,20,0.854669,0.573573,0.182003,15,4,97,0,90,4800
9153,BR,ND,7,5,0.951091,0.534655,0.136287,7,3,23,0,73,1260
9154,BR,ND,7,15,0.860918,0.412191,0.234873,12,3,253,0,87,6480
9155,BR,ND,7,15,0.867069,0.526991,0.210425,2,2,183,0,70,1920
9156,BR,ND,5,20,0.955938,0.569073,0.266597,8,3,334,0,77,5760
9157,BR,ND,7,20,0.937293,0.413742,0.270107,5,3,342,0,72,3600
9158,BR,ND,5,10,0.805746,0.454752,0.13338,6,2,63,0,76,3840
9159,BR,ND,7,20,0.84207,0.559699,0.1659,2,3,88,0,68,1440
9160,BR,ND,7,10,0.816595,0.551438,0.131218,4,2,61,0,73,2560
9161,BR,ND,5,20,0.933122,0.477123,0.131171,9,3,79,0,79,6480
9162,BR,ND,7,10,0.863959,0.510233,0.251574,4,4,211,211,54,640
9163,BR,ND,7,10,0.878085,0.548278,0.15504,15,2,72,0,92,9600
9164,BR,ND,7,10,0.992402,0.559142,0.148696,14,2,49,0,90,8960
9165,BR,ND,7,10,0.942688,0.435463,0.113724,5,2,37,0,73,3200
9166,BR,ND,7,5,0.9178,0.5082,0.26185,7,2,268,0,83,2240
9167,BR,ND,5,10,0.917176,0.544935,0.126467,3,3,36,0,68,1080
9168,BR,ND,7,20,0.919971,0.683751,0.274591,2,3,349,0,77,1440
9169,BR,ND,7,15,0.829929,0.579998,0.104014,13,3,34,0,88,7020
9170,BR,ND,5,15,0.915481,0.454904,0.175485,1,3,90,0,63,540
9171,BR,ND,5,5,0.945271,0.679511,0.168233,13,4,34,34,54,1040
9172,BR,ND,7,5,0.978026,0.686221,0.143718,10,2,41,0,81,3200
9173,BR,ND,7,10,0.90508,0.613697,0.154693,12,3,64,0,86,4320
9174,BR,ND,7,5,0.97351,0.521453,0.141348,6,4,28,28,54,480
9175,BR,ND,3,15,0.937931,0.404752,0.123643,11,2,67,0,85,10560
9176,BR,ND,5,5,0.886342,0.624966,0.139435,11,2,42,0,83,3520
9177,BR,ND,7,20,0.891007,0.40775,0.169567,7,3,115,0,77,5040
9178,BR,ND,7,20,0.902281,0.503814,0.193979,13,3,156,0,88,9360
9179,BR,ND,3,5,0.811129,0.534955,0.120719,3,2,19,0,68,960
9180,BR,ND,5,10,0.889943,0.549099,0.167309,7,3,65,0,73,2520
9181,BR,ND,5,5,0.910754,0.605782,0.273644,11,2,396,382,77,3520
9182,BR,ND,7,15,0.91954,0.480405,0.273695,2,3,354,0,72,1080
9183,BR,ND,7,20,0.848571,0.558973,0.164893,5,4,65,0,71,1600
9184,BR,ND,5,20,0.864262,0.485044,0.14753,9,4,41,0,79,2880
9185,BR,ND,7,5,0.983291,0.473452,0.218456,11,4,89,89,54,880
9186,BR,ND,7,10,0.867565,0.538501,0.272471,13,4,324,291,82,2080
9187,BR,ND,7,20,0.840494,0.448612,0.242353,13,4,247,0,87,4160
9188,BR,ND,7,20,0.951327,0.441731,0.245875,12,2,331,0,85,15360
9189,BR,ND,3,10,0.920514,0.518404,0.235841,1,4,149,149,54,160
9190,BR,ND,7,15,0.85816,0.690389,0.203189,15,4,128,0,91,3600
9191,BR,ND,7,5,0.827114,0.481095,0.147985,2,4,28,0,63,160
9192,BR,ND,7,5,0.852278,0.431433,0.233937,3,3,178,178,54,540
9193,BR,ND,7,5,0.823914,0.466959,0.298586,13,2,411,0,87,4160
9194,BR,ND,7,5,0.853555,0.62368,0.216566,3,2,137,0,69,960
9195,BR,ND,7,10,0.855694,0.528912,0.298358,14,2,485,0,93,8960
9196,BR,ND,7,10,0.823968,0.481822,0.233455,4,4,191,191,54,640
9197,BR,ND,5,5,0.844363,0.590482,0.129112,10,4,14,0,80,800
9198,BR,ND,5,15,0.860041,0.580649,0.250824,10,3,307,0,85,5400
9199,BR,ND,3,10,0.942593,0.655968,0.170074,6,2,99,0,75,3840
9200,BR,ND,5,15,0.989693,0.683991,0.108952,15,2,56,0,91,14400
9201,BR,ND,7,10,0.966274,0.608756,0.124509,8,3,35,0,77,2880
9202,BR,ND,7,20,0.87541,0.471395,0.26246,3,4,277,243,67,960
9203,BR,ND,7,5,0.846451,0.688209,0.113165,8,3,17,0,77,1440
9204,BR,ND,3,20,0.884032,0.551305,0.284256,12,3,399,0,86,8640
9205,BR,ND,5,20,0.857966,0.546582,0.220255,9,4,174,0,80,2880
9206,BR,ND,7,15,0.846095,0.663342,0.242226,12,2,271,0,88,11520
9207,BR,ND,5,5,0.935083,0.536085,0.193428,14,3,74,0,87,2520
9208,BR,ND,5,15,0.82098,0.4564,0.217985,1,2,218,139,57,960
9209,BR,ND,7,10,0.820913,0.592972,0.237106,3,2,222,0,68,1920
9210,BR,ND,7,10,0.992991,0.458812,0.298871,14,3,453,0,89,5040
9211,BR,ND,7,20,0.894438,0.639289,0.147934,12,4,60,0,85,3840
9212,BR,ND,7,15,0.973257,0.619428,0.10434,9,4,11,0,80,2160
9213,BR,ND,7,10,0.857439,0.539868,0.266287,13,4,240,77,85,2080
9214,BR,ND,7,15,0.856422,0.432024,0.178318,8,2,132,0,80,7680
9215,BR,ND,7,15,0.951912,0.40818,0.133045,3,2,88,0,70,2880
9216,BR,ND,5,20,0.905153,0.594447,0.150721,7,4,27,0,76,2240
9217,BR,ND,7,20,0.94024,0.655643,0.127309,14,3,50,0,91,10080
9218,BR,ND,7,15,0.826867,0.469314,0.128964,3,4,22,0,69,720
9219,BR,ND,3,5,0.934377,0.55277,0.127927,8,3,19,0,76,1440
9220,BR,ND,5,5,0.967612,0.684687,0.110068,2,4,17,0,62,160
9221,BR,ND,7,15,0.864024,0.428532,0.149635,6,4,35,0,74,1440
9222,BR,ND,7,15,0.888346,0.554941,0.118048,13,3,38,0,87,7020
9223,BR,ND,5,5,0.840849,0.63632,0.159255,13,4,27,27,54,1040
9224,BR,ND,7,15,0.819721,0.531577,0.270652,4,4,357,357,54,960
9225,BR,ND,7,10,0.913393,0.645549,0.191608,14,3,102,0,90,5040
9226,BR,ND,5,10,0.899868,0.460983,0.23777,5,4,176,176,54,800
9227,BR,ND,5,15,0.892336,0.463746,0.269925,3,3,394,275,66,1620
9228,BR,ND,5,15,0.922158,0.53622,0.132572,10,4,32,0,84,2400
9229,BR,ND,5,10,0.992629,0.683204,0.243036,14,2,245,0,89,8960
9230,BR,ND,7,5,0.907599,0.678999,0.268463,9,4,283,283,54,720
9231,BR,ND,3,20,0.916499,0.522736,0.231243,1,4,215,215,54,320
9232,BR,ND,3,5,0.868886,0.495265,0.269215,1,3,319,319,54,180
9233,BR,ND,3,20,0.961709,0.472661,0.210079,2,3,184,0,68,1440
9234,BR,ND,3,10,0.906274,0.658838,0.169934,13,4,41,0,89,2080
9235,BR,ND,5,20,0.96182,0.484427,0.230121,9,3,200,0,79,6480
9236,BR,ND,3,15,0.936459,0.474183,0.166779,14,2,129,0,91,13440
9237,BR,ND,3,5,0.924033,0.400426,0.262178,11,4,232,232,54,880
9238,BR,ND,3,10,0.977062,0.404165,0.235683,8,2,224,0,81,5120
9239,BR,ND,3,10,0.871693,0.496234,0.274141,8,3,323,323,54,2880
9240,BR,ND,7,20,0.951107,0.571717,0.167798,9,4,47,0,79,2880
9241,BR,ND,7,5,0.946519,0.695171,0.258775,1,2,265,265,54,320
9242,BR,ND,5,15,0.89607,0.55571,0.188259,15,2,143,0,94,14400
9243,BR,ND,5,5,0.997044,0.641688,0.277021,6,2,355,0,73,1920
9244,BR,ND,5,15,0.979938,0.676943,0.194212,11,3,158,0,82,5940
9245,BR,ND,5,15,0.938704,0.535429,0.180379,5,2,137,0,74,4800
9246,BR,ND,7,20,0.84075,0.608165,0.226128,15,2,276,0,93,19200
9247,BR,ND,7,20,0.956224,0.401863,0.165523,4,2,136,0,70,5120
9248,BR,ND,7,10,0.809945,0.522954,0.283616,5,3,401,336,67,1800
9249,BR,ND,5,5,0.960767,0.697171,0.114903,5,4,9,0,70,400
9250,BR,ND,5,10,0.903168,0.68718,0.252263,1,2,322,322,54,640
9251,BR,ND,7,10,0.945078,0.485541,0.135195,5,4,30,0,70,800
9252,BR,ND,5,20,0.976294,0.540895,0.287407,4,3,444,97,72,2880
9253,BR,ND,7,15,0.830124,0.584674,0.156016,4,3,74,0,72,2160
9254,BR,ND,5,15,0.960092,0.552091,0.123994,3,3,42,0,67,1620
9255,BR,ND,3,10,0.890353,0.567166,0.103905,14,3,15,0,88,5040
9256,BR,ND,7,10,0.845226,0.569126,0.153803,9,3,51,0,81,3240
9257,BR,ND,7,10,0.912774,0.46612,0.278165,5,2,398,0,72,3200
9258,BR,ND,7,5,0.953492,0.544319,0.273204,5,3,296,296,54,900
9259,BR,ND,7,10,0.973536,0.664539,0.270502,8,3,306,0,78,2880
9260,BR,ND,3,20,0.961176,0.401196,0.146191,14,3,73,0,89,10080
9261,BR,ND,3,20,0.978528,0.634737,0.231153,4,2,322,0,72,5120
9262,BR,ND,7,15,0.855313,0.673974,0.150337,13,2,90,0,88,12480
9263,BR,ND,3,5,0.860208,0.677018,0.264146,6,2,327,327,54,1920
9264,BR,ND,5,15,0.844538,0.48357,0.114835,11,2,70,0,86,10560
9265,BR,ND,3,15,0.912538,0.44396,0.229109,13,4,153,153,54,3120
9266,BR,ND,5,20,0.82142,0.540061,0.117152,3,3,37,0,67,2160
9267,BR,ND,5,10,0.823315,0.587262,0.119336,4,3,33,0,70,1440
9268,BR,ND,5,10,0.909931,0.531015,0.203293,1,4,76,76,54,160
9269,BR,ND,5,5,0.990717,0.643309,0.241217,11,2,251,0,85,3520
9270,BR,ND,7,10,0.952765,0.621682,0.177641,5,4,47,47,54,800
9271,BR,ND,5,5,0.920568,0.648651,0.24764,8,4,235,235,54,640
9272,BR,ND,7,15,0.918751,0.570823,0.146049,3,4,34,0,67,720
9273,BR,ND,3,10,0.822876,0.593589,0.27568,8,2,396,0,81,5120
9274,BR,ND,3,15,0.904785,0.556864,0.166282,5,3,63,0,73,2700
9275,BR,ND,7,20,0.926007,0.624807,0.113234,8,3,42,0,79,5760
9276,BR,ND,3,10,0.867134,0.461854,0.186407,11,2,103,0,84,7040
9277,BR,ND,3,5,0.966033,0.444548,0.150403,6,2,46,0,74,1920
9278,BR,ND,3,5,0.84716,0.651771,0.205368,2,3,115,115,54,360
9279,BR,ND,5,10,0.80195,0.653417,0.107529,6,2,43,0,72,3840
9280,BR,ND,3,10,0.855124,0.403745,0.28584,8,4,308,308,54,1280
9281,BR,ND,3,5,0.834006,0.565514,0.292074,8,2,400,400,54,2560
9282,BR,ND,5,10,0.860615,0.697322,0.113667,13,4,8,0,90,2080
9283,BR,ND,5,15,0.952867,0.497532,0.217518,1,3,158,59,57,540
9284,BR,ND,3,15,0.861708,0.593281,0.19158,9,4,84,84,54,2160
9285,BR,ND,5,15,0.966355,0.430919,0.24874,4,4,215,215,54,960
9286,BR,ND,5,15,0.950284,0.429279,0.294524,8,2,492,57,73,7680
9287,BR,ND,7,15,0.827897,0.662703,0.224898,5,2,237,0,72,4800
9288,BR,ND,5,5,0.862914,0.427045,0.231212,9,4,179,179,54,720
9289,BR,ND,7,15,0.803288,0.430967,0.258613,7,4,253,253,54,1680
9290,BR,ND,7,15,0.813388,0.442532,0.299408,10,4,439,0,79,2400
9291,BR,ND,7,15,0.900623,0.45813,0.100014,13,2,62,0,91,12480
9292,BR,ND,7,20,0.951638,0.528565,0.236405,12,2,272,0,89,15360
9293,BR,ND,5,20,0.863284,0.604073,0.18395,12,4,90,0,85,3840
9294,BR,ND,7,10,0.833893,0.412294,0.265626,15,3,297,0,90,5400
9295,BR,ND,7,10,0.834143,0.504032,0.288743,2,2,466,194,64,1280
9296,BR,ND,5,5,0.874725,0.403314,0.222244,1,3,132,132,54,180
9297,BR,ND,5,20,0.983654,0.607929,0.130504,5,2,85,0,75,6400
9298,BR,ND,7,20,0.87717,0.494914,0.111229,14,2,72,0,93,17920
9299,BR,ND,3,20,0.902038,0.494172,0.25583,14,3,318,0,91,10080
9300,BR,ND,5,5,0.817653,0.458504,0.25656,15,4,275,275,54,1200
9301,BR,ND,5,5,0.989863,0.459803,0.223052,8,4,156,156,54,640
9302,BR,ND,7,5,0.970702,0.548961,0.261332,5,4,259,259,54,400
9303,BR,ND,7,10,0.850383,0.498868,0.192567,1,3,72,43,57,360
9304,BR,ND,7,15,0.864755,0.46666,0.135309,4,3,51,0,69,2160
9305,BR,ND,7,15,0.88431,0.485175,0.11419,12,4,17,0,85,2880
9306,BR,ND,7,10,0.858603,0.574935,0.176049,6,3,88,0,75,2160
9307,BR,ND,7,5,0.854229,0.541669,0.20337,1,3,78,78,54,180
9308,BR,ND,7,15,0.828639,0.661916,0.112231,3,3,45,0,67,1620
9309,BR,ND,5,10,0.889061,0.461706,0.295411,8,2,466,0,79,5120
9310,BR,ND,7,5,0.953615,0.430018,0.19093,8,2,83,0,78,2560
9311,BR,ND,5,10,0.94819,0.561949,0.208942,10,2,151,0,83,6400
9312,BR,ND,5,20,0.807703,0.401088,0.23001,12,3,169,0,87,8640
9313,BR,ND,3,10,0.900509,0.690645,0.16167,2,4,35,35,54,320
9314,BR,ND,7,5,0.817741,0.648185,0.169229,13,4,48,0,90,1040
9315,BR,ND,7,20,0.800945,0.697499,0.164568,10,2,136,0,84,12800
9316,BR,ND,7,15,0.885858,0.611188,0.195833,1,2,146,67,57,960
9317,BR,ND,7,5,0.854627,0.687476,0.297747,12,4,441,441,54,960
9318,BR,ND,5,20,0.961887,0.654173,0.223395,3,2,235,0,69,3840
9319,BR,ND,3,15,0.870348,0.588554,0.156919,1,4,49,0,65,240
9320,BR,ND,7,5,0.912193,0.533149,0.171093,15,4,52,52,54,1200
9321,BR,ND,5,5,0.833467,0.456823,0.189998,2,4,65,65,54,160
9322,BR,ND,5,15,0.876306,0.472135,0.142279,8,2,84,0,81,7680
9323,BR,ND,3,15,0.841448,0.471471,0.27986,2,3,341,341,54,1080
9324,BR,ND,7,10,0.98833,0.530668,0.212143,11,4,106,106,54,1760
9325,BR,ND,7,10,0.861046,0.414881,0.167443,14,4,40,0,87,2240
9326,BR,ND,7,10,0.999168,0.606026,0.260293,14,3,238,0,93,5040
9327,BR,ND,5,20,0.845109,0.696872,0.281024,12,3,416,0,89,8640
9328,BR,ND,5,10,0.922804,0.429392,0.25705,13,3,273,0,86,4680
9329,BR,ND,5,5,0.974091,0.466324,0.20781,8,2,99,0,78,2560
9330,BR,ND,5,5,0.897697,0.660922,0.204167,15,2,105,0,91,4800
9331,BR,ND,7,20,0.930844,0.606713,0.144002,7,4,36,0,74,2240
9332,BR,ND,5,20,0.857038,0.46732,0.199007,11,3,129,0,83,7920
9333,BR,ND,7,10,0.905522,0.571175,0.194297,1,4,102,102,54,160
9334,BR,ND,7,5,0.889808,0.427717,0.1054,5,3,13,0,69,900
9335,BR,ND,5,15,0.809663,0.52852,0.149176,8,3,53,0,77,4320
9336,BR,ND,7,10,0.921471,0.647071,0.143451,3,3,41,0,67,1080
9337,BR,ND,3,5,0.846259,0.512307,0.100619,11,4,4,0,86,880
9338,BR,ND,3,10,0.91433,0.51104,0.233991,8,3,186,131,77,2880
9339,BR,ND,3,15,0.925336,0.623194,0.276059,1,4,320,320,54,240
9340,BR,ND,7,5,0.993643,0.630026,0.133557,13,4,13,0,91,1040
9341,BR,ND,7,5,0.831822,0.535377,0.286035,10,4,435,435,54,800
9342,BR,ND,7,20,0.999841,0.595022,0.226485,6,4,174,0,83,1920
9343,BR,ND,5,20,0.861468,0.518342,0.107435,11,4,22,0,82,3520
9344,BR,ND,5,5,0.870126,0.413079,0.284467,10,3,373,373,54,1800
9345,BR,ND,5,5,0.934135,0.680504,0.287504,12,3,437,437,54,2160
9346,BR,ND,5,15,0.964698,0.419426,0.113873,10,3,28,0,85,5400
9347,BR,ND,7,10,0.849877,0.641145,0.252685,1,3,272,272,54,360
9348,BR,ND,7,20,0.90225,0.477282,0.127862,8,3,50,0,79,5760
9349,BR,ND,5,15,0.836611,0.421125,0.224957,2,2,217,0,68,1920
9350,BR,ND,5,5,0.969601,0.522773,0.166833,3,3,41,0,69,540
9351,BR,ND,5,5,0.973845,0.636032,0.169687,2,3,59,59,54,360
9352,BR,ND,5,5,0.932302,0.676519,0.149446,15,4,39,39,54,1200
9353,BR,ND,5,20,0.832717,0.542934,0.155123,15,3,66,0,91,10800
9354,BR,ND,7,10,0.910643,0.425486,0.291358,8,4,461,461,54,1280
9355,BR,ND,5,15,0.982974,0.416697,0.230488,1,4,189,189,54,240
9356,BR,ND,3,15,0.831401,0.565425,0.193504,6,4,88,88,54,1440
9357,BR,ND,7,15,0.843249,0.64947,0.162528,5,3,79,0,72,2700
9358,BR,ND,7,5,0.938538,0.463349,0.294554,14,2,495,0,93,4480
9359,BR,ND,7,10,0.836986,0.657981,0.276094,2,2,364,88,64,1280
9360,BR,ND,7,20,0.973687,0.547522,0.103202,12,4,20,0,86,3840
9361,BR,ND,7,5,0.900559,0.55181,0.159082,6,2,60,0,74,1920
9362,BR,ND,7,10,0.947972,0.542155,0.259727,6,3,284,0,73,2160
9363,BR,ND,7,15,0.949101,0.581643,0.245588,10,3,248,0,85,5400
9364,BR,ND,5,5,0.875758,0.616939,0.147421,4,4,24,0,69,320
9365,BR,ND,3,10,0.804048,0.668279,0.27445,5,2,375,0,74,3200
